INFO 2026-05-19 15:42:56,780 autoreload 17304 6612 Watching for file changes with StatReloader
INFO 2026-05-21 16:18:21,817 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:18:31,810 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:18:45,827 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:19:45,851 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:20:45,830 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:21:45,826 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:22:45,864 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:22:54,575 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:23:01,827 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:23:11,859 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:23:21,828 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:23:31,807 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:23:41,846 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:23:51,843 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:24:45,860 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:25:45,849 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:26:45,828 basehttp 18380 19676 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:27:45,824 basehttp 18380 14340 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:28:19,062 basehttp 18380 14340 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:28:22,128 basehttp 18380 14340 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:28:31,822 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:28:41,820 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:28:51,829 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:29:01,838 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:29:11,826 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:29:21,826 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:29:31,824 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:29:45,839 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:30:45,812 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:31:45,833 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:32:45,826 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:33:09,156 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:33:12,033 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:33:21,823 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:33:31,835 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:33:41,825 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:33:51,823 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:34:01,839 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:34:11,828 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:34:21,813 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:34:31,807 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:34:40,913 basehttp 18380 13464 "POST /api/auth/token/refresh/ HTTP/1.1" 200 774
INFO 2026-05-21 16:34:41,030 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:34:50,962 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:35:00,947 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:35:10,953 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:35:20,941 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:35:30,950 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:35:40,947 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:35:50,932 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:36:00,941 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:36:10,938 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:36:20,934 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:36:30,941 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:36:40,943 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:36:51,817 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:37:01,827 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:37:11,852 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:37:21,841 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:37:31,846 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:37:42,326 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:38:45,815 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:39:45,851 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:40:45,835 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:41:24,841 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:41:31,819 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:41:41,817 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:41:51,847 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:42:01,821 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:42:11,815 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:42:21,807 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:42:45,848 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:43:45,816 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:44:12,568 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:44:15,968 views 18380 13236 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-21 16:44:16,181 views 18380 13236 Successfully returned 4 categories
INFO 2026-05-21 16:44:16,187 basehttp 18380 12028 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-21 16:44:16,187 basehttp 18380 13236 "GET /api/products/categories/ HTTP/1.1" 200 270
INFO 2026-05-21 16:44:16,381 basehttp 18380 6352 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-21 16:44:16,382 views 18380 20012 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-21 16:44:16,410 views 18380 20012 Successfully returned 4 categories
INFO 2026-05-21 16:44:16,414 basehttp 18380 20012 "GET /api/products/categories/ HTTP/1.1" 200 270
INFO 2026-05-21 16:44:19,021 basehttp 18380 12028 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-21 16:44:19,023 views 18380 13236 CategoryViewSet.list called with params: <QueryDict: {}>
WARNING 2026-05-21 16:44:19,044 basehttp 18380 6352 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-21 16:44:19,051 views 18380 13236 Successfully returned 4 categories
INFO 2026-05-21 16:44:19,053 basehttp 18380 13236 "GET /api/products/categories/ HTTP/1.1" 200 270
INFO 2026-05-21 16:44:20,942 basehttp 18380 13464 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:44:22,013 views 18380 6352 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-21 16:44:22,014 basehttp 18380 13236 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-21 16:44:22,014 basehttp 18380 12028 "GET /api/site-config/ HTTP/1.1" 404 4796
INFO 2026-05-21 16:44:22,025 views 18380 6352 Successfully returned 4 categories
INFO 2026-05-21 16:44:22,026 basehttp 18380 6352 "GET /api/products/categories/ HTTP/1.1" 200 270
WARNING 2026-05-21 16:44:22,191 basehttp 18380 18704 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-21 16:44:22,209 basehttp 18380 14872 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-21 16:44:22,314 basehttp 18380 12028 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-21 16:44:24,241 basehttp 18380 13464 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
INFO 2026-05-21 16:44:24,243 basehttp 18380 9816 "OPTIONS /api/auth/profile/ HTTP/1.1" 200 0
INFO 2026-05-21 16:44:24,279 basehttp 18380 9816 "GET /api/auth/profile/ HTTP/1.1" 200 294
INFO 2026-05-21 16:44:24,280 basehttp 18380 11148 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-21 16:44:24,425 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:44:31,692 basehttp 18380 19552 "GET /admin/products/product/ HTTP/1.1" 200 38388
INFO 2026-05-21 16:44:31,728 basehttp 18380 19552 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,748 basehttp 18380 19552 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,749 basehttp 18380 4652 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,763 basehttp 18380 6468 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,763 basehttp 18380 2892 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,763 basehttp 18380 18424 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,764 basehttp 18380 4652 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,764 basehttp 18380 19552 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,770 basehttp 18380 6468 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,770 basehttp 18380 2892 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,771 basehttp 18380 18424 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,780 basehttp 18380 4652 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,780 basehttp 18380 19552 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,788 basehttp 18380 2892 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,804 basehttp 18380 2892 "GET /media/products/thumbnails/mangoage_334.jfif HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,804 basehttp 18380 19552 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,804 basehttp 18380 12392 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-21 16:44:31,818 basehttp 18380 19552 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,839 basehttp 18380 19552 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,854 basehttp 18380 19552 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,861 basehttp 18380 19552 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,868 basehttp 18380 12392 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
INFO 2026-05-21 16:44:31,869 basehttp 18380 19552 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
WARNING 2026-05-21 16:44:32,086 basehttp 18380 19552 "GET /favicon.ico HTTP/1.1" 404 4781
INFO 2026-05-21 16:44:33,493 basehttp 18380 14512 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,503 basehttp 18380 5696 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,504 basehttp 18380 13376 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,505 basehttp 18380 14512 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,516 basehttp 18380 5696 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,518 basehttp 18380 14052 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,521 basehttp 18380 5972 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,522 basehttp 18380 15240 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,522 basehttp 18380 13376 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,523 basehttp 18380 14512 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,528 basehttp 18380 5696 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2026-05-21 16:44:33,541 basehttp 18380 14052 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-21 16:44:34,821 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:44:44,816 basehttp 18380 11148 "OPTIONS /api/auth/notifications/unread-count/ HTTP/1.1" 200 0
INFO 2026-05-21 16:44:44,822 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:44:54,816 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:45:04,826 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:45:14,820 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:45:24,810 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:45:34,418 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:45:44,820 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:45:54,843 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:46:04,862 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:46:14,837 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:46:24,824 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:46:34,819 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:46:45,822 basehttp 18380 11148 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:47:45,818 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:48:46,022 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:49:45,843 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:50:45,830 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:51:45,829 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:52:47,237 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
WARNING 2026-05-21 16:52:50,886 basehttp 18380 17956 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-21 16:52:50,886 basehttp 18380 4296 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-21 16:52:50,968 basehttp 18380 12664 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-21 16:52:50,978 basehttp 18380 13596 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-21 16:52:51,005 basehttp 18380 6972 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-21 16:52:51,021 basehttp 18380 4296 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-21 16:52:51,074 basehttp 18380 17956 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-21 16:52:51,093 basehttp 18380 12664 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-21 16:52:51,136 basehttp 18380 4296 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-21 16:52:51,149 basehttp 18380 13596 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-21 16:52:51,328 basehttp 18380 6972 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-21 16:52:51,405 basehttp 18380 4296 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-21 16:53:21,145 basehttp 18380 8764 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-21 16:53:21,145 basehttp 18380 16892 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-21 16:53:21,239 basehttp 18380 11680 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-21 16:53:21,239 basehttp 18380 9788 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-21 16:53:21,262 basehttp 18380 11608 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-21 16:53:21,291 basehttp 18380 8764 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-21 16:53:21,341 basehttp 18380 16892 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-21 16:53:21,360 basehttp 18380 9788 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-21 16:53:21,407 basehttp 18380 8764 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-21 16:53:21,420 basehttp 18380 11680 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-21 16:53:21,446 basehttp 18380 11608 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-21 16:53:21,523 basehttp 18380 8764 "GET /api/website/site-config/ HTTP/1.1" 404 23020
INFO 2026-05-21 16:53:22,856 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:53:24,823 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:53:45,834 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:54:45,825 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:55:45,819 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:56:04,324 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:56:14,813 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:56:24,844 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:56:34,827 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:56:44,815 basehttp 18380 15900 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:56:50,525 views 18380 18728 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-21 16:56:50,527 basehttp 18380 13804 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-21 16:56:50,554 basehttp 18380 4464 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-21 16:56:50,554 basehttp 18380 6520 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-21 16:56:50,573 views 18380 18728 Successfully returned 4 categories
WARNING 2026-05-21 16:56:50,574 basehttp 18380 13804 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
INFO 2026-05-21 16:56:50,581 basehttp 18380 18728 "GET /api/products/categories/ HTTP/1.1" 200 270
WARNING 2026-05-21 16:56:50,610 basehttp 18380 4464 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-21 16:56:51,615 basehttp 18380 15900 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
INFO 2026-05-21 16:56:51,647 basehttp 18380 14800 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-21 16:56:51,647 basehttp 18380 15900 "GET /api/auth/profile/ HTTP/1.1" 200 294
INFO 2026-05-21 16:56:51,732 basehttp 18380 14800 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:56:54,213 views 18380 6520 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-21 16:56:54,213 basehttp 18380 18728 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-21 16:56:54,215 basehttp 18380 13804 "GET /api/site-config/ HTTP/1.1" 404 4796
INFO 2026-05-21 16:56:54,228 views 18380 6520 Successfully returned 4 categories
INFO 2026-05-21 16:56:54,229 basehttp 18380 6520 "GET /api/products/categories/ HTTP/1.1" 200 270
WARNING 2026-05-21 16:56:54,285 basehttp 18380 12392 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-21 16:56:54,304 basehttp 18380 9816 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-21 16:56:54,362 basehttp 18380 13804 "GET /api/website/site-config/ HTTP/1.1" 404 23020
INFO 2026-05-21 16:56:55,121 basehttp 18380 15900 "OPTIONS /api/auth/profile/ HTTP/1.1" 200 0
WARNING 2026-05-21 16:56:55,137 basehttp 18380 14800 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
INFO 2026-05-21 16:56:55,158 basehttp 18380 15900 "GET /api/auth/profile/ HTTP/1.1" 200 294
INFO 2026-05-21 16:56:55,192 basehttp 18380 14800 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-21 16:56:55,252 basehttp 18380 14800 "OPTIONS /api/auth/notifications/unread-count/ HTTP/1.1" 200 0
INFO 2026-05-21 16:56:55,313 basehttp 18380 14800 "GET /api/auth/notifications/unread-count/ HTTP/1.1" 200 17
INFO 2026-05-21 16:56:56,973 basehttp 18380 18728 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-21 16:56:56,975 views 18380 6520 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-21 16:56:56,992 views 18380 6520 Successfully returned 4 categories
INFO 2026-05-21 16:56:56,993 basehttp 18380 6520 "GET /api/products/categories/ HTTP/1.1" 200 270
INFO 2026-05-21 16:57:05,043 basehttp 18380 16288 "GET /admin/products/product/cd577b0d-f1e3-4edf-a9bb-fd3f43211a74/change/ HTTP/1.1" 200 66337
INFO 2026-05-21 16:57:05,111 basehttp 18380 7772 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2026-05-21 16:57:05,126 basehttp 18380 7772 "GET /static/admin/css/vendor/select2/select2.css HTTP/1.1" 304 0
INFO 2026-05-21 16:57:05,128 basehttp 18380 7772 "GET /static/admin/js/vendor/select2/select2.full.js HTTP/1.1" 304 0
INFO 2026-05-21 16:57:05,134 basehttp 18380 1620 "GET /static/admin/css/autocomplete.css HTTP/1.1" 304 0
INFO 2026-05-21 16:57:05,147 basehttp 18380 7772 "GET /static/admin/js/vendor/select2/i18n/en.js HTTP/1.1" 304 0
INFO 2026-05-21 16:57:05,149 basehttp 18380 7772 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2026-05-21 16:57:05,152 basehttp 18380 1620 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
